4	6.18061	6.21566	6.15889	6.69338	6.2017	6.96576	6.18122	6.16968
4.01961	6.21634	6.2513	6.1947	6.73122	6.23772	7.0062	6.21697	6.20544
4.03922	6.25214	6.287	6.23059	6.76912	6.27382	7.04667	6.2528	6.24129
4.05882	6.28802	6.32278	6.26654	6.80707	6.30998	7.08721	6.28871	6.2772
4.07843	6.32396	6.35864	6.30257	6.84513	6.34623	7.12787	6.32469	6.31319
4.09804	6.35999	6.39457	6.33868	6.88325	6.38254	7.16858	6.36074	6.34925
4.11765	6.39608	6.43057	6.37485	6.92142	6.41893	7.20936	6.39687	6.38539
4.13725	6.43225	6.46665	6.4111	6.9597	6.4554	7.25026	6.43307	6.42159
4.15686	6.46848	6.50279	6.44742	6.99803	6.49194	7.29121	6.46935	6.45787
4.17647	6.5048	6.53901	6.48381	7.03643	6.52854	7.33222	6.50569	6.49422
4.19608	6.54118	6.57531	6.52028	7.07493	6.56523	7.37335	6.54212	6.53064
4.21569	6.57764	6.61167	6.55681	7.11347	6.60199	7.41453	6.57861	6.56714
4.23529	6.61416	6.64811	6.59342	7.15209	6.63881	7.45578	6.61518	6.60371
4.2549	6.65076	6.68462	6.6301	7.1908	6.67572	7.49714	6.65183	6.64034
4.27451	6.68743	6.7212	6.66685	7.22956	6.7127	7.53855	6.68854	6.67705
4.29412	6.72418	6.75786	6.70367	7.26838	6.74974	7.58003	6.72533	6.71383
4.31373	6.76099	6.79458	6.74056	7.30731	6.78687	7.62164	6.76219	6.75068
4.33333	6.79788	6.83138	6.77752	7.34629	6.82406	7.66329	6.79912	6.78761
4.35294	6.83483	6.86825	6.81455	7.38533	6.86132	7.70501	6.83613	6.8246
4.37255	6.87186	6.90519	6.85165	7.42447	6.89866	7.74686	6.87321	6.86166
4.39216	6.90896	6.9422	6.88883	7.46366	6.93606	7.78875	6.91036	6.8988
4.41176	6.94612	6.97928	6.92607	7.50291	6.97354	7.83069	6.94758	6.936
4.43137	6.98336	7.01643	6.96338	7.54226	7.01109	7.87274	6.98488	6.97328
4.45098	7.02067	7.05365	7.00076	7.58166	7.04871	7.91484	7.02224	7.01062
4.47059	7.05805	7.09095	7.03821	7.62111	7.0864	7.95697	7.05968	7.04804
4.4902	7.0955	7.12831	7.07574	7.66068	7.12416	7.99926	7.09719	7.08552
4.5098	7.13301	7.16574	7.11333	7.70029	7.16199	8.04159	7.13477	7.12307
4.52941	7.1706	7.20325	7.15099	7.73995	7.19989	8.08396	7.17242	7.1607
4.54902	7.20826	7.24082	7.18871	7.77972	7.23787	8.12648	7.21015	7.19839
