    0.62318E+01    0.86883E+00
    0.63577E+01    0.82516E+00
    0.64861E+01    0.78366E+00
    0.66171E+01    0.74422E+00
    0.67508E+01    0.70674E+00
    0.68872E+01    0.67112E+00
    0.70263E+01    0.63727E+00
    0.71682E+01    0.60510E+00
    0.73130E+01    0.57454E+00
    0.74608E+01    0.54549E+00
    0.76115E+01    0.51790E+00
    0.77653E+01    0.49169E+00
    0.79221E+01    0.46678E+00
    0.80822E+01    0.44313E+00
    0.82454E+01    0.42065E+00
    0.84120E+01    0.39930E+00
    0.85819E+01    0.37902E+00
    0.87553E+01    0.35976E+00
    0.89322E+01    0.34146E+00
    0.91126E+01    0.32409E+00
    0.92967E+01    0.30759E+00
    0.94845E+01    0.29191E+00
    0.96761E+01    0.27703E+00
    0.98716E+01    0.26290E+00
    0.10071E+02    0.24948E+00
    0.10274E+02    0.23673E+00
    0.10482E+02    0.22463E+00
    0.10694E+02    0.21315E+00
    0.10910E+02    0.20224E+00
    0.11130E+02    0.19188E+00
    0.11355E+02    0.18205E+00
    0.11584E+02    0.17272E+00
    0.11818E+02    0.16386E+00
    0.12057E+02    0.15545E+00
    0.12301E+02    0.14747E+00
    0.12549E+02    0.13989E+00
    0.12803E+02    0.13270E+00
    0.13061E+02    0.12587E+00
    0.13325E+02    0.11939E+00
    0.13594E+02    0.11324E+00
    0.13869E+02    0.10741E+00
    0.14149E+02    0.10187E+00
    0.14435E+02    0.96614E-01
    0.14727E+02    0.91628E-01
    0.15024E+02    0.86896E-01
    0.15328E+02    0.82406E-01
    0.15637E+02    0.78146E-01
    0.15953E+02    0.74103E-01
    0.16275E+02    0.70268E-01
    0.16604E+02    0.66630E-01
    0.16940E+02    0.63178E-01
    0.17282E+02    0.59903E-01
    0.17631E+02    0.56797E-01
    0.17987E+02    0.53850E-01
    0.18351E+02    0.51054E-01
    0.18721E+02    0.48403E-01
    0.19099E+02    0.45887E-01
    0.19485E+02    0.43502E-01
    0.19879E+02    0.41239E-01
    0.20280E+02    0.39093E-01
    0.20690E+02    0.37057E-01
    0.21108E+02    0.35127E-01
    0.21535E+02    0.33296E-01
    0.21970E+02    0.31560E-01
    0.22413E+02    0.29913E-01
    0.22866E+02    0.28352E-01
    0.23328E+02    0.26871E-01
    0.23799E+02    0.25468E-01
    0.24280E+02    0.24136E-01
    0.24771E+02    0.22874E-01
    0.25271E+02    0.21678E-01
    0.25782E+02    0.20543E-01
    0.26302E+02    0.19467E-01
    0.26834E+02    0.18447E-01
    0.27376E+02    0.17480E-01
    0.27929E+02    0.16564E-01
    0.28493E+02    0.15695E-01
    0.29069E+02    0.14871E-01
    0.29656E+02    0.14090E-01
    0.30255E+02    0.13350E-01
    0.30866E+02    0.12648E-01
    0.31490E+02    0.11983E-01
    0.32126E+02    0.11353E-01
    0.32775E+02    0.10755E-01
    0.33437E+02    0.10189E-01
    0.34112E+02    0.96524E-02
    0.34801E+02    0.91437E-02
    0.35504E+02    0.86616E-02
    0.36222E+02    0.82048E-02
    0.36953E+02    0.77719E-02
    0.37700E+02    0.73616E-02
    0.38462E+02    0.69728E-02
    0.39239E+02    0.66044E-02
    0.40031E+02    0.62553E-02
    0.40840E+02    0.59245E-02
    0.41665E+02    0.56110E-02
    0.42507E+02    0.53140E-02
    0.43365E+02    0.50326E-02
    0.44241E+02    0.47660E-02
    0.45135E+02    0.45134E-02
    0.46047E+02    0.42741E-02
    0.46977E+02    0.40473E-02
    0.47926E+02    0.38325E-02
    0.48894E+02    0.36290E-02
    0.49882E+02    0.34362E-02
    0.50890E+02    0.32536E-02
    0.51918E+02    0.30806E-02
    0.52966E+02    0.29167E-02
    0.54036E+02    0.27614E-02
    0.55128E+02    0.26144E-02
    0.56242E+02    0.24751E-02
    0.57378E+02    0.23432E-02
    0.58537E+02    0.22182E-02
    0.59720E+02    0.20999E-02
    0.60926E+02    0.19878E-02
    0.62157E+02    0.18817E-02
    0.63412E+02    0.17812E-02
    0.64693E+02    0.16860E-02
    0.66000E+02    0.15958E-02
    0.67334E+02    0.15105E-02
    0.68694E+02    0.14297E-02
    0.70082E+02    0.13531E-02
    0.71497E+02    0.12806E-02
    0.72942E+02    0.12120E-02
    0.74415E+02    0.11470E-02
    0.75918E+02    0.10855E-02
    0.77452E+02    0.10273E-02
    0.79017E+02    0.97210E-03
    0.80613E+02    0.91987E-03
    0.82241E+02    0.87041E-03
    0.83903E+02    0.82358E-03
    0.85598E+02    0.77924E-03
    0.87327E+02    0.73726E-03
    0.89091E+02    0.69751E-03
    0.90891E+02    0.65988E-03
    0.92727E+02    0.62424E-03
    0.94600E+02    0.59051E-03
    0.96511E+02    0.55857E-03
    0.98461E+02    0.52833E-03
    0.10045E+03    0.49970E-03
    0.10248E+03    0.47260E-03
    0.10455E+03    0.44695E-03
    0.10666E+03    0.42268E-03
    0.10882E+03    0.39971E-03
    0.11101E+03    0.37797E-03
    0.11326E+03    0.35741E-03
    0.11554E+03    0.33795E-03
    0.11788E+03    0.31955E-03
    0.12026E+03    0.30214E-03
    0.12269E+03    0.28567E-03
    0.12517E+03    0.27010E-03
    0.12770E+03    0.25537E-03
    0.13028E+03    0.24144E-03
    0.13291E+03    0.22828E-03
    0.13559E+03    0.21582E-03
